state,action,reward
0,0,30.0
1,0,30.0
2,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,0,30.0
1,1,30.0
0,0,30.0
1,0,30.0
2,0,30.0
3,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,0,30.0
3,1,30.0
0,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,1,30.0
0,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,0,30.0
3,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,1,40.0
0,1,40.0
0,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,0,40.0
4,0,40.0
5,0,40.0
6,0,40.0
7,0,40.0
8,1,40.0
0,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,1,40.0
0,1,40.0
0,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,1,40.0
0,1,40.0
0,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,0,40.0
1,0,40.0
2,1,40.0
0,0,40.0
1,1,40.0
0,0,40.0
1,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,0,40.0
4,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,0,40.0
1,0,50.0
2,1,50.0
0,0,50.0
1,0,50.0
2,0,50.0
3,0,50.0
4,1,50.0
0,0,50.0
1,0,50.0
2,0,50.0
3,1,50.0
0,0,50.0
1,0,50.0
2,1,50.0
0,0,50.0
1,1,50.0
0,0,50.0
1,1,50.0
0,0,50.0
1,0,50.0
2,0,60.0
3,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,0,60.0
5,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,0,60.0
5,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,0,60.0
5,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,0,60.0
5,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,0,60.0
5,0,60.0
6,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,70.0
0,1,70.0
0,1,70.0
0,0,70.0
1,0,70.0
2,1,70.0
0,1,70.0
0,1,70.0
0,0,70.0
1,0,70.0
2,1,70.0
0,1,70.0
0,0,70.0
1,0,70.0
2,0,70.0
3,1,70.0
0,0,70.0
1,1,70.0
0,0,70.0
1,1,70.0
0,0,70.0
1,1,70.0
0,1,70.0
0,0,70.0
1,0,70.0
2,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,0,100.0
1,1,100.0
0,1,100.0
0,0,100.0
1,0,100.0
2,0,100.0
3,1,100.0
0,0,100.0
1,1,100.0
0,1,100.0
0,0,100.0
1,1,100.0
0,1,100.0
0,1,100.0
0,0,100.0
1,0,100.0
2,1,100.0
0,1,100.0
0,1,100.0
0,0,100.0
1,1,100.0
0,0,100.0
1,1,100.0
0,0,100.0
1,0,100.0
2,1,100.0
0,1,100.0
0,0,100.0
1,1,100.0
0,1,100.0
0,1,100.0
0,0,100.0
1,0,100.0
2,1,100.0
0,0,110.0
1,1,110.0
0,0,110.0
1,1,110.0
0,1,110.0
0,0,110.0
1,1,110.0
0,1,110.0
0,0,110.0
1,1,110.0
0,1,110.0
0,1,110.0
0,1,110.0
0,0,110.0
1,1,110.0
0,0,110.0
1,0,110.0
2,0,110.0
3,1,110.0
0,0,110.0
1,0,110.0
2,1,110.0
0,0,110.0
1,1,110.0
0,1,110.0
0,0,110.0
1,1,110.0
0,0,110.0
1,1,110.0
0,0,110.0
1,0,110.0
2,0,120.0
3,1,120.0
0,1,120.0
0,1,130.0
0,1,130.0
0,0,130.0
1,0,130.0
2,0,130.0
3,1,130.0
0,1,130.0
0,1,130.0
0,1,130.0
0,0,130.0
1,1,130.0
0,0,130.0
1,0,140.0
2,1,140.0
0,0,140.0
1,1,140.0
0,1,140.0
0,1,150.0
0,1,150.0
0,0,150.0
1,1,150.0
0,0,150.0
1,0,150.0
2,0,150.0
3,1,150.0
0,1,150.0
0,1,150.0
0,0,150.0
1,0,150.0
2,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,0,150.0
1,1,150.0
0,0,150.0
1,0,150.0
2,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,0,150.0
1,0,150.0
2,0,150.0
3,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,0,150.0
1,1,150.0
0,0,150.0
1,1,150.0
0,1,150.0
0,1,150.0
0,0,150.0
1,0,150.0
2,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,0,150.0
1,1,150.0
0,1,150.0
0,1,150.0
0,0,150.0
1,1,150.0
0,1,150.0
0,0,150.0
1,1,150.0
0,1,150.0
0,0,150.0
1,1,150.0
0,1,150.0
0,0,150.0
1,1,160.0
0,1,160.0
0,1,160.0
0,1,160.0
0,0,160.0
1,0,160.0
2,0,160.0
3,0,170.0
4,1,170.0
0,1,170.0
0,0,170.0
1,0,180.0
2,1,180.0
0,1,180.0
0,0,180.0
1,0,180.0
2,0,180.0
3,0,190.0
4,1,190.0
0,1,190.0
0,0,200.0
1,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,0,200.0
4,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,0,220.0
1,1,220.0
0,0,220.0
1,0,220.0
2,1,220.0
0,1,220.0
0,0,220.0
1,0,220.0
2,0,220.0
3,0,220.0
4,1,220.0
0,1,220.0
0,1,220.0
0,1,220.0
0,0,220.0
1,1,220.0
0,1,220.0
0,0,220.0
1,1,220.0
0,0,220.0
1,0,220.0
2,0,220.0
3,1,220.0
0,1,220.0
0,1,220.0
0,0,220.0
1,1,220.0
0,0,220.0
1,1,220.0
0,0,220.0
1,0,220.0
2,1,220.0
0,1,220.0
0,1,220.0
0,1,220.0
0,0,220.0
1,1,220.0
0,0,220.0
1,0,220.0
2,0,230.0
3,1,230.0
0,0,230.0
1,1,240.0
0,1,240.0
0,1,240.0
0,0,240.0
1,0,240.0
2,0,240.0
3,1,240.0
0,1,240.0
0,0,240.0
1,1,240.0
0,0,240.0
1,1,240.0
0,1,240.0
0,1,240.0
0,1,240.0
0,1,240.0
0,0,240.0
1,0,240.0
2,1,240.0
0,0,240.0
1,0,240.0
2,0,240.0
3,1,240.0
0,1,240.0
0,0,250.0
1,1,250.0
0,0,250.0
1,0,250.0
2,1,250.0
0,1,250.0
0,0,250.0
1,0,250.0
2,0,250.0
3,0,250.0
4,1,250.0
0,1,250.0
0,1,250.0
0,0,250.0
1,0,250.0
2,0,250.0
3,0,250.0
4,1,250.0
0,1,250.0
0,0,250.0
1,0,250.0
2,1,250.0
0,0,250.0
1,0,250.0
2,1,250.0
0,1,250.0
0,1,250.0
0,0,260.0
1,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,0,260.0
5,0,260.0
6,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,0,260.0
5,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,0,260.0
5,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,0,260.0
5,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,0,260.0
5,0,260.0
6,0,260.0
7,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,0,260.0
5,1,260.0
0,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,0,260.0
1,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,1,260.0
0,1,260.0
0,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,0,260.0
1,0,260.0
2,1,260.0
0,0,260.0
1,0,260.0
2,0,260.0
3,0,260.0
4,0,260.0
5,1,270.0
0,1,270.0
0,1,270.0
0,1,270.0
0,0,270.0
1,0,270.0
2,1,270.0
0,1,270.0
0,0,270.0
1,1,270.0
0,1,270.0
0,1,270.0
0,0,270.0
1,1,270.0
0,1,270.0
0,0,270.0
1,0,270.0
2,1,270.0
0,1,270.0
0,0,270.0
1,1,270.0
0,1,270.0
0,1,270.0
0,0,270.0
1,0,270.0
2,0,270.0
